Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-January-2021,462.90,469.00,458.75,466.75,462.413261427180809867,422217,5896,195238740.00,296590,70.25,10.25,3.85
13-January-2021,472.30,472.30,460.70,463.00,464.335818780499116266,388126,4630,180220804.00,259396,66.83,11.60,-9.30
12-January-2021,473.00,480.00,466.20,472.30,471.405331140438846323,149574,2617,70509981.00,42371,28.33,13.80,-0.70
11-January-2021,466.00,472.75,458.10,471.05,467.539529445088006623,275377,5716,128749633.00,125461,45.56,14.65,5.05
8-January-2021,466.00,467.80,461.65,466.00,465.510342846660358777,414296,6300,192859073.00,152527,36.82,6.15,0.00
7-January-2021,460.10,464.00,454.00,454.95,456.899981396374360069,145133,3898,66311265.00,38850,26.77,10.00,-5.15
6-January-2021,466.00,469.00,453.75,460.05,461.381928447471946542,161923,4330,74708346.00,44743,27.63,15.25,-5.95
5-January-2021,466.75,471.20,453.00,467.70,465.554883868915049315,276584,3958,128765032.00,150025,54.24,18.20,0.95
4-January-2021,468.00,469.70,464.70,467.65,467.442356109842496633,153711,1839,71851032.00,64908,42.23,5.00,-0.35
1-January-2021,467.50,468.50,463.60,465.60,466.211142500135817895,73628,1316,34326194.00,13322,18.09,4.90,-1.90
31-December-2020,458.70,466.90,456.45,465.35,463.709487924998516584,202236,3641,93778752.00,77764,38.45,10.45,6.65
30-December-2020,456.00,463.35,453.25,458.70,458.422038742457923150,201536,4564,92388544.00,56538,28.05,10.10,2.70
29-December-2020,475.00,475.75,457.35,460.60,465.261206690711673557,397865,6857,185111150.00,87171,21.91,18.40,-14.40
28-December-2020,464.50,477.15,463.05,465.80,468.915297556047339555,332576,6201,155949974.00,65074,19.57,14.10,1.30
24-December-2020,483.85,485.15,476.00,481.80,481.458217331526233125,204379,3736,98399949.00,110821,54.22,9.15,-2.05
23-December-2020,461.20,487.70,459.35,483.85,477.468261479974129635,126786,6201,60536291.00,70662,55.73,28.35,22.65
22-December-2020,442.00,464.50,436.95,461.75,450.318725500510001052,218627,4111,98451832.00,84745,38.76,27.55,19.75
21-December-2020,471.30,473.00,439.25,450.45,462.441764073144496235,139450,2824,64487504.00,34179,24.51,33.75,-20.85
18-December-2020,461.00,473.00,460.20,471.50,467.454501976340183708,213273,4538,99695424.00,112802,52.89,12.80,10.50
17-December-2020,461.60,465.80,458.75,460.90,463.380559833318235347,132468,2959,61383096.00,72751,54.92,7.05,-0.70
16-December-2020,459.85,462.40,456.20,460.10,459.698237219581352681,191856,3805,88195865.00,79592,41.49,6.20,0.25
15-December-2020,452.35,459.85,450.50,455.30,456.246641648158076127,130570,2101,59572124.00,40365,30.91,9.35,2.95
14-December-2020,459.90,460.65,450.75,453.70,454.149374318351414958,139368,3098,63293890.00,29176,20.93,9.90,-6.20
11-December-2020,456.00,456.80,450.00,454.90,453.680395643260364745,205842,3217,93386480.00,97660,47.44,6.80,-1.10
10-December-2020,452.05,457.25,447.00,453.75,451.844020836911099662,174690,3722,78932632.00,83313,47.69,10.25,1.70
9-December-2020,450.00,453.40,446.00,451.00,451.739503473471534139,361310,6040,163218000.00,238043,65.88,7.40,1.00
8-December-2020,450.35,459.00,440.70,445.25,449.174272933025894953,188222,3017,84544480.00,30056,15.97,18.30,-5.10
7-December-2020,443.15,453.30,437.05,450.50,447.822350770040648096,334333,7454,149721790.00,117787,35.23,16.25,7.35
4-December-2020,434.20,443.95,431.60,442.65,438.908882027715947440,153197,2601,67239524.00,48115,31.41,12.35,8.45
3-December-2020,432.00,439.25,429.30,433.75,434.549187060956265578,70608,1280,30682649.00,16793,23.78,9.95,1.75
2-December-2020,434.50,435.60,427.60,430.15,431.533634747492482935,45563,1018,19661967.00,14996,32.91,8.00,-4.35
1-December-2020,431.15,438.25,430.00,433.25,434.494025700237862428,144201,3980,62654473.00,71034,49.26,8.25,2.10
27-November-2020,425.60,434.85,423.00,429.35,428.709578012439396261,247922,4863,106286536.00,83935,33.86,11.85,3.75
26-November-2020,421.05,428.10,418.50,425.95,422.070823526282895174,376005,2041,158700740.00,314450,83.63,9.60,4.90
25-November-2020,443.00,443.65,418.80,420.05,429.539251443208318996,261570,6679,112354582.00,89775,34.32,24.85,-22.95
24-November-2020,422.00,436.10,418.25,433.60,429.405815720403370631,217170,3966,93254061.00,46401,21.37,17.85,11.60
23-November-2020,420.10,425.35,417.60,419.90,422.368191516064257028,605568,5349,255772661.00,131834,21.77,7.75,-0.20
20-November-2020,424.00,425.95,415.00,420.10,419.852006622726408517,252464,6122,105997517.00,160489,63.57,10.95,-3.90
19-November-2020,420.40,426.65,420.40,422.85,423.193751111638109918,101202,3064,42828054.00,39022,38.56,6.25,2.45
18-November-2020,429.70,429.70,419.85,423.05,423.260966186529659418,98097,2751,41520631.00,38974,39.73,9.85,-6.65
17-November-2020,435.00,435.60,422.95,428.45,427.292926490984743411,82915,1610,35428993.00,33467,40.36,12.65,-6.55
14-November-2020,434.55,438.50,432.05,433.95,435.162775074812206094,49123,1765,21376501.00,29384,59.82,6.45,-0.60
13-November-2020,424.20,435.20,424.20,433.45,431.709800753904146472,129990,2518,56117957.00,32032,24.64,11.00,9.25
12-November-2020,416.50,427.35,413.65,422.65,422.955648797036111235,224030,2443,94754754.00,140491,62.71,13.70,6.15
11-November-2020,408.15,420.20,406.60,417.25,415.431969613376904468,235630,6217,97888235.00,124582,52.87,13.60,9.10
10-November-2020,422.00,422.00,398.15,406.20,406.890078436260727855,216609,3710,88136053.00,63997,29.54,23.85,-15.80
9-November-2020,431.90,431.90,413.55,415.15,418.218936565158497516,139529,3967,58353670.00,37205,26.66,18.35,-16.75
6-November-2020,413.30,416.70,410.00,414.75,413.761112574805224133,53138,1039,21986438.00,14657,27.58,6.70,1.45
5-November-2020,411.00,415.15,406.50,413.20,411.193891386569613929,84078,1389,34572360.00,16285,19.37,8.65,2.20
4-November-2020,406.20,411.50,402.40,410.45,408.804149666472378731,123528,2571,50498759.00,31233,25.28,9.10,4.25
3-November-2020,404.20,412.65,401.70,406.90,408.165871624335151972,204182,3169,83340124.00,126979,62.19,10.95,2.70
2-November-2020,403.60,407.00,395.60,404.00,401.256686109645992988,128924,3083,51731617.00,33374,25.89,11.40,0.40
30-October-2020,403.90,408.35,398.20,403.60,405.411668513979736796,256228,3174,103877821.00,46538,18.16,10.15,-0.30
29-October-2020,403.25,408.75,399.35,403.90,404.124920283197319353,92515,2433,37387617.00,34350,37.13,9.40,0.65
28-October-2020,414.00,416.45,405.05,406.35,410.731203096238259309,105935,3106,43510810.00,30019,28.34,11.40,-7.65
27-October-2020,404.00,415.00,401.95,414.00,408.509184532356290538,100985,2533,41253300.00,29622,29.33,13.05,10.00
26-October-2020,418.55,419.35,389.80,402.50,401.615070090607907333,409898,11017,164621214.00,106544,25.99,29.55,-16.05
23-October-2020,426.00,430.25,416.00,417.20,421.944883035869000173,144275,4102,60876098.00,42554,29.50,14.25,-8.80
22-October-2020,438.00,441.60,427.60,429.50,432.458400224442400910,128318,3321,55492197.00,49849,38.85,14.00,-8.50
21-October-2020,441.00,445.35,432.45,439.80,439.209408755930948615,89151,2337,39155958.00,28442,31.90,12.90,-1.20
20-October-2020,444.25,444.25,437.50,439.80,440.494027424928597352,63373,1161,27915428.00,13358,21.08,6.75,-4.45
19-October-2020,448.70,448.70,434.20,437.65,440.256791138752537842,77822,2185,34261664.00,19588,25.17,14.50,-11.05
16-October-2020,435.00,449.25,435.00,447.80,443.782287876795394438,136878,2272,60744032.00,21621,15.80,14.25,12.80
15-October-2020,449.00,451.05,431.40,433.35,441.869578866029170288,124236,2572,54896109.00,22302,17.95,19.65,-15.65
14-October-2020,451.50,453.80,444.70,446.35,448.239341771097880844,96076,1516,43065043.00,15351,15.98,9.10,-5.15
13-October-2020,462.00,464.00,449.10,451.20,456.384165813098752786,99582,1822,45447648.00,18724,18.80,14.90,-10.80
12-October-2020,453.45,463.55,444.05,462.55,455.430124223602484472,149408,2686,68044904.00,17539,11.74,19.50,9.10
9-October-2020,474.40,477.90,449.40,451.30,463.547553511340723343,306991,7044,142304927.00,72422,23.59,28.50,-23.10
8-October-2020,454.30,473.70,451.45,469.35,461.052282790199740506,171873,2979,79242439.00,42800,24.90,22.25,15.05
7-October-2020,461.70,463.10,448.60,452.10,454.568395979689222573,124269,1647,56488760.00,17884,14.39,14.50,-9.60
6-October-2020,461.00,469.00,454.95,457.65,461.360405381416790838,185899,4044,85766438.00,38627,20.78,14.05,-3.35
5-October-2020,454.90,459.90,448.35,458.55,455.057953235253424341,108415,2114,49335108.00,21426,19.76,11.55,3.65
1-October-2020,451.40,456.60,444.60,452.45,451.169936387773329039,164591,3089,74258511.00,45936,27.91,12.00,1.05
30-September-2020,457.75,463.50,444.60,447.75,454.067697213364758075,216390,4357,98255709.00,39114,18.08,18.90,-10.00
29-September-2020,453.80,462.60,449.50,455.85,456.603954725342822671,213011,3802,97261665.00,30095,14.13,13.10,2.05
28-September-2020,432.00,451.95,428.60,450.40,442.583674392312040700,132675,2873,58719789.00,29448,22.20,23.35,18.40
25-September-2020,412.00,430.05,410.65,427.90,422.362590126653828205,152147,3011,64261201.00,33844,22.24,19.40,15.90
24-September-2020,421.00,423.35,406.50,408.45,415.700232846172900668,100925,2059,41954546.00,24906,24.68,16.85,-12.55
23-September-2020,430.00,430.00,418.40,423.75,423.730433125763231511,115463,2423,48925187.00,24406,21.14,11.60,-6.25
22-September-2020,437.90,437.90,413.70,422.45,422.443382787646744179,177605,3341,75028057.00,25518,14.37,24.20,-15.45
21-September-2020,454.25,454.25,425.80,428.85,437.770415576867189770,185814,3641,81343872.00,39029,21.00,28.45,-25.40
18-September-2020,444.50,463.55,442.50,453.80,454.270527741158083739,335278,5800,152306914.00,78182,23.32,21.05,9.30
17-September-2020,439.95,444.75,433.00,442.10,439.716618104476327468,162678,2616,71532220.00,15132,9.30,11.75,2.15
16-September-2020,440.95,453.90,434.80,438.40,445.962212672817231786,261331,4971,116543751.00,53445,20.45,19.10,-2.55
15-September-2020,429.00,445.00,429.00,440.00,439.582190496791405292,277380,5897,121931308.00,116123,41.86,16.00,11.00
14-September-2020,425.00,440.00,425.00,430.10,432.128609053092770817,81254,1492,35112178.00,16301,20.06,15.00,5.10
11-September-2020,430.60,439.50,427.65,432.75,433.593993351560446856,216893,3263,94043502.00,50054,23.08,11.85,2.15
10-September-2020,432.00,433.60,424.95,430.45,429.650874166826380459,234795,5579,100879877.00,110526,47.07,8.65,-1.55
9-September-2020,413.20,431.95,409.55,427.95,423.862071633315410175,258511,4122,109573008.00,60312,23.33,22.40,14.75
8-September-2020,422.15,424.35,413.80,415.60,419.478377947968091729,138146,3665,57949260.00,58183,42.12,10.55,-6.55
7-September-2020,422.00,424.50,415.70,422.15,420.311657733025338244,112123,2188,47126604.00,22734,20.28,8.80,0.15
4-September-2020,420.00,434.15,418.80,420.80,426.426515740626472919,672559,12650,286796991.00,233663,34.74,15.35,0.80
3-September-2020,412.00,426.60,410.90,425.40,416.065758159977841596,1097552,5946,456653805.00,844601,76.95,15.70,13.40
2-September-2020,405.80,413.15,401.60,411.05,408.270713260268216674,571180,10221,233196066.00,196983,34.49,11.55,5.25
1-September-2020,382.05,410.00,379.00,405.80,397.740074599328002399,1027087,18592,408513660.00,411713,40.09,31.00,23.75
31-August-2020,393.00,397.90,372.65,376.40,386.009191166903471929,192141,3580,74168192.00,45172,23.51,25.25,-16.60
28-August-2020,391.50,393.60,388.05,391.30,391.229520097814458199,104688,1855,40957036.00,21842,20.86,5.55,-0.20
27-August-2020,395.00,397.05,390.50,391.05,393.747833410536067713,118735,2102,46751649.00,39622,33.37,6.55,-3.95
26-August-2020,388.00,394.45,386.75,392.35,390.744550690917345288,176215,2140,68855051.00,26674,15.14,7.70,4.35
25-August-2020,394.00,394.65,385.60,387.40,388.392561143922038434,142737,1990,55437989.00,50449,35.34,9.05,-6.60
24-August-2020,394.50,396.05,390.55,392.20,392.365347192191264595,129496,3635,50809743.00,56997,44.01,5.50,-2.30
21-August-2020,397.60,398.00,392.80,394.10,394.878030231010552333,63114,1189,24922332.00,16004,25.36,5.20,-3.50
20-August-2020,398.00,398.00,391.50,394.00,394.043174915866371172,73098,1436,28803768.00,21272,29.10,6.50,-4.00
19-August-2020,398.50,402.00,394.45,396.35,398.737416579255408096,131562,2195,52458692.00,29262,22.24,7.55,-2.15
18-August-2020,392.00,397.00,388.25,394.40,392.875316912295166443,97030,1763,38120692.00,18890,19.47,8.75,2.40
17-August-2020,400.00,400.00,389.40,391.15,392.996797441191951091,246990,5068,97066279.00,51882,21.01,10.60,-8.85
14-August-2020,394.60,402.35,391.60,395.10,397.082455349337946391,217354,3456,86307460.00,38333,17.64,10.75,0.50
13-August-2020,397.50,401.00,391.55,392.80,396.096572207364739765,388880,6592,154034035.00,86355,22.21,9.45,-4.70
12-August-2020,407.30,407.30,392.30,396.75,397.510843636205054403,229305,3946,91151224.00,78956,34.43,15.00,-10.55
11-August-2020,415.50,417.25,406.50,407.20,410.901878890902745724,177658,3261,73000006.00,49308,27.75,10.75,-8.30
10-August-2020,403.35,414.25,401.00,412.40,409.563978475097455267,330408,4729,135323215.00,48553,14.69,13.25,9.05
7-August-2020,407.55,411.90,396.10,399.35,401.626831397694841639,136303,2605,54742942.00,48054,35.26,15.80,-8.20
6-August-2020,411.00,413.80,406.10,407.40,409.572299383268747269,139607,2824,57179160.00,43867,31.42,7.70,-3.60
5-August-2020,414.00,418.80,407.25,408.45,413.354156903934717621,433195,2566,179062954.00,304368,70.26,11.55,-5.55
4-August-2020,415.90,416.40,404.30,413.65,411.770192339560524542,181034,2432,74544405.00,29296,16.18,12.10,-2.25
3-August-2020,410.50,416.65,407.45,411.60,412.879631694899999608,255549,5065,105510977.00,74649,29.21,9.20,1.10
31-July-2020,408.00,412.80,400.85,409.65,408.025794492469476873,280525,4597,114461436.00,57043,20.33,11.95,1.65
30-July-2020,395.80,404.75,395.80,403.40,401.049547526495382343,193713,3470,77688511.00,29114,15.03,8.95,7.60
29-July-2020,399.15,403.50,393.15,395.80,396.606778351267022424,137172,2521,54403345.00,40016,29.17,10.35,-3.35
28-July-2020,400.20,407.55,396.55,398.90,401.467355065419483988,138873,2691,55752976.00,27530,19.82,11.00,-1.30
27-July-2020,414.30,415.15,397.45,399.55,404.086253541600769898,297182,8198,120087161.00,83043,27.94,17.70,-14.75
24-July-2020,431.90,435.45,413.75,415.15,422.363164267249747116,391484,7263,165348421.00,88419,22.59,21.70,-16.75
23-July-2020,434.65,438.30,424.00,430.30,432.410973876926440048,457450,8080,197806400.00,110830,24.23,14.30,-4.35
22-July-2020,427.00,441.00,425.75,431.00,434.232643492571144680,322055,6314,139846794.00,55932,17.37,15.25,4.00
21-July-2020,431.90,433.30,424.55,426.30,428.209848154689542858,174388,3806,74674659.00,50537,28.98,8.75,-5.60
20-July-2020,435.00,435.00,424.55,428.25,429.122439205647991412,121105,2147,51968873.00,30780,25.42,10.45,-6.75
17-July-2020,427.00,433.30,423.10,431.35,429.121348970971510739,133524,2430,57297999.00,29434,22.04,10.20,4.35
16-July-2020,426.55,432.65,416.30,426.10,424.045991698510473297,248871,3847,105532750.00,25117,10.09,16.35,-0.45
15-July-2020,442.00,442.00,422.40,424.75,428.612763178115875211,208224,3832,89247464.00,46823,22.49,19.60,-17.25
14-July-2020,423.00,441.00,417.50,437.45,432.092611442495549658,1060031,16099,458031563.00,121021,11.42,23.50,14.45
13-July-2020,455.00,455.00,412.60,414.60,422.754767973469435066,819583,13359,346482621.00,178029,21.72,42.40,-40.40
10-July-2020,403.00,420.35,400.45,414.30,414.958473961849046226,519987,9032,215773012.00,100093,19.25,19.90,11.30
9-July-2020,396.50,407.95,396.00,406.10,401.688694841482782357,184491,2532,74107949.00,76502,41.47,11.95,9.60
8-July-2020,402.00,410.25,399.95,401.45,406.014338555265448215,137880,2527,55981257.00,27344,19.83,10.30,-0.55
7-July-2020,405.00,406.20,397.80,399.90,402.672174685246200961,120491,2102,48518373.00,26148,21.70,8.40,-5.10
6-July-2020,399.40,406.30,392.65,401.65,400.296818094690435115,166944,3410,66827152.00,34792,20.84,13.65,2.25
3-July-2020,392.00,397.95,390.60,395.55,393.915769936142475197,90514,1762,35654892.00,14936,16.50,7.35,3.55
2-July-2020,390.00,397.50,388.65,391.90,393.619131053045885071,78762,1572,31002230.00,22988,29.19,8.85,1.90
1-July-2020,389.00,393.40,384.55,388.30,388.194964345868685755,127054,2798,49321723.00,30039,23.64,8.85,-0.70
30-June-2020,400.80,400.80,388.40,390.15,393.120835549160071323,127868,3044,50267575.00,32133,25.13,12.40,-10.65
29-June-2020,400.00,408.10,394.75,397.80,400.445191862025223818,163972,2584,65661799.00,26756,16.32,13.35,-2.20
26-June-2020,405.90,410.35,399.65,401.70,404.742597911948295862,217236,3358,87924663.00,39033,17.97,10.70,-4.20
25-June-2020,389.60,406.30,389.45,404.20,402.547232649875496406,450991,4104,181545179.00,243586,54.01,16.85,14.60
24-June-2020,399.00,403.50,387.65,389.60,396.413470422038466109,260853,5513,103405643.00,96322,36.93,15.85,-9.40
23-June-2020,391.00,398.70,389.15,396.65,394.675970105138707089,165781,3142,65429777.00,40806,24.61,9.55,5.65
22-June-2020,382.00,391.40,382.00,387.45,387.065278339265935033,304251,5806,117764998.00,119537,39.29,9.40,5.45
19-June-2020,394.65,397.20,380.15,381.50,387.453611474325641038,198077,3361,76745649.00,69369,35.02,17.05,-13.15
18-June-2020,396.60,404.50,391.15,393.65,398.618864955829160739,338119,6280,134780612.00,73378,21.70,13.35,-2.95
17-June-2020,388.90,399.55,383.30,396.10,393.428720537146952064,256764,5272,101018332.00,124621,48.54,16.25,7.20
16-June-2020,390.00,392.90,378.10,385.15,388.103690486305831704,176535,3912,68513885.00,58329,33.04,14.80,-4.85
15-June-2020,391.00,394.05,381.50,387.55,387.385409663558504574,136844,3509,53011369.00,32105,23.46,12.55,-3.45
12-June-2020,383.00,396.00,381.60,384.55,386.408942412669463697,239063,4474,92376081.00,39718,16.61,14.40,1.55
11-June-2020,386.15,393.80,384.85,386.90,389.039153417884348682,99506,1832,38711730.00,18661,18.75,8.95,0.75
10-June-2020,385.00,393.50,382.70,390.05,388.908988740331141901,189526,3184,73708365.00,36577,19.30,10.80,5.05
9-June-2020,382.00,390.00,378.10,381.65,385.174242844003147197,180478,2654,69515477.00,28194,15.62,11.90,-0.35
8-June-2020,391.00,394.65,378.60,381.30,384.618026278004136892,480554,5224,184829731.00,53063,11.04,16.05,-9.70
5-June-2020,398.00,400.35,388.65,389.60,394.215380735446413719,186363,3383,73467161.00,36060,19.35,11.70,-8.40
4-June-2020,383.00,395.75,382.50,393.65,390.553337823781965808,218241,3767,85234751.00,45434,20.82,13.25,10.65
3-June-2020,384.25,390.00,381.50,382.35,385.320747355325053924,135839,2303,52341585.00,37953,27.94,8.50,-1.90
2-June-2020,389.80,395.90,381.40,382.70,388.596537556445970870,393075,6989,152747584.00,76205,19.39,14.50,-7.10
1-June-2020,360.00,389.85,357.45,385.65,375.254563157562589590,554605,9568,208118057.00,126687,22.84,32.40,25.65
29-May-2020,348.50,359.05,345.15,354.70,353.877363582222883942,429856,6984,152116308.00,108516,25.24,13.90,6.20
28-May-2020,354.05,354.65,342.80,345.55,346.096412659394684283,130180,2298,45054831.00,28400,21.82,11.85,-8.50
27-May-2020,358.60,363.10,347.25,350.30,354.639720225326778519,164561,4375,58359867.00,46336,28.16,15.85,-8.30
26-May-2020,350.30,360.90,350.30,358.60,357.350374783778589275,192511,6235,68793878.00,50540,26.25,10.60,8.30
22-May-2020,356.00,356.65,347.95,350.05,352.608661057070676931,100542,2430,35451980.00,21982,21.86,8.70,-5.95
21-May-2020,345.00,357.45,345.00,355.30,354.051047884828697189,255133,6525,90330106.00,78170,30.64,12.45,10.30
20-May-2020,338.00,349.25,334.60,347.30,342.786799183362125053,222865,6289,76395180.00,61913,27.78,14.65,9.30
19-May-2020,334.00,338.20,329.40,336.50,334.551358685687043895,136345,4626,45614405.00,38163,27.99,8.80,2.50
18-May-2020,329.00,336.60,326.35,331.55,331.795119478709249791,205183,3359,68078718.00,19631,9.57,10.25,2.55
15-May-2020,325.05,338.50,320.90,328.40,329.230741127555903247,503638,7801,165813112.00,50460,10.02,17.60,3.35
14-May-2020,338.70,343.40,333.00,335.30,338.496901847904902111,273066,4236,92431995.00,39005,14.28,10.40,-3.40
13-May-2020,351.55,352.75,334.20,337.30,339.174648119540790176,279001,4782,94630066.00,52481,18.81,18.55,-14.25
12-May-2020,355.90,356.55,338.00,343.40,345.451347380069115019,220502,6809,76172713.00,55840,25.32,18.55,-12.50
11-May-2020,359.20,363.75,350.00,351.60,354.188731929921603250,188018,3340,66593857.00,48328,25.70,13.75,-7.60
8-May-2020,356.00,360.90,349.50,359.20,356.323531402273957769,147760,2936,52650365.00,45091,30.52,11.40,3.20
7-May-2020,353.50,360.90,348.85,349.65,354.524664485484321625,110949,2067,39334157.00,21322,19.22,12.05,-3.85
6-May-2020,352.00,355.50,345.35,353.20,352.417691553667701355,612100,5234,215714869.00,39729,6.49,10.15,1.20
5-May-2020,367.00,367.00,347.05,349.70,356.095363205566552696,250065,4815,89046987.00,47724,19.08,19.95,-17.30
4-May-2020,353.95,365.95,349.35,357.85,360.351753899945282038,290581,5351,104711373.00,63175,21.74,16.60,3.90
30-April-2020,361.45,361.45,347.35,353.95,353.610068737882745028,187233,4875,66207474.00,45006,24.04,14.10,-7.50
29-April-2020,367.00,367.00,350.80,352.00,356.588366441038825396,298722,8188,106520790.00,89542,29.98,16.20,-15.00
28-April-2020,365.00,366.10,348.50,352.10,359.872045553831553259,398298,3450,143336316.00,302652,75.99,17.60,-12.90
27-April-2020,362.00,367.50,355.70,363.05,362.253060946446433885,278917,5360,101038537.00,88144,31.60,11.80,1.05
24-April-2020,342.05,359.85,339.45,357.25,352.390296458078380166,341566,5874,120364544.00,72836,21.32,20.40,15.20
23-April-2020,362.95,365.50,344.60,347.55,355.958395775351459359,196182,3682,69832630.00,55931,28.51,20.90,-15.40
22-April-2020,359.00,364.30,354.50,360.55,360.488593578083519234,198134,5183,71425047.00,34507,17.42,9.80,1.55
21-April-2020,352.75,366.30,347.60,356.90,359.397926474848082609,314151,6673,112905218.00,58959,18.77,18.70,4.15
20-April-2020,357.05,367.80,351.90,357.85,360.065905337040717745,288793,6562,103984513.00,47341,16.39,15.90,0.80
17-April-2020,355.00,361.00,343.25,355.55,353.224161227527768235,305655,10269,107964731.00,62575,20.47,17.75,0.55
16-April-2020,340.00,353.30,339.15,349.85,349.239374578029542048,364362,9333,127249557.00,80187,22.01,14.15,9.85
15-April-2020,352.20,352.65,330.25,336.90,342.612481218129976456,338092,10117,115834539.00,68704,20.32,22.40,-15.30
13-April-2020,336.00,355.25,332.05,340.40,344.864071106995967606,596172,10750,205598303.00,110448,18.53,23.20,4.40
9-April-2020,337.40,342.00,330.60,333.55,334.586096808561978194,269377,7943,90129799.00,54973,20.41,11.40,-3.85
8-April-2020,324.00,345.00,315.35,327.35,327.525394544950150099,645237,14216,211331503.00,83323,12.91,29.65,3.35
7-April-2020,300.10,319.95,298.05,318.10,312.120609481809852892,520639,8276,162502162.00,116593,22.39,21.90,18.00
3-April-2020,278.50,295.80,278.30,290.90,288.977139040202149914,193124,4039,55808421.00,27128,14.05,17.50,12.40
1-April-2020,280.00,285.40,274.55,278.30,279.627392585302256619,156473,4509,43754137.00,34665,22.15,10.85,-1.70
31-March-2020,282.00,282.00,268.20,270.60,272.118492967436171839,104656,2846,28478833.00,23815,22.76,13.80,-11.40
30-March-2020,275.00,280.30,273.75,275.40,278.020414629007750552,1253072,1143,348379597.00,10066,0.80,6.55,0.40
27-March-2020,282.00,290.50,273.00,277.75,282.858124631081878741,142308,4403,40252974.00,31179,21.91,17.50,-4.25
26-March-2020,275.00,284.60,270.70,282.95,279.433591731266149870,145125,3613,40552800.00,38676,26.65,13.90,7.95
25-March-2020,265.00,285.90,265.00,272.05,277.935617689954770646,176213,4060,48975869.00,25950,14.73,20.90,7.05
24-March-2020,260.00,273.95,254.40,270.85,267.041985668139457171,134665,5008,35961209.00,33925,25.19,19.55,10.85
23-March-2020,260.95,268.95,250.15,255.20,257.178555929387718913,214297,5444,55112593.00,90605,42.28,18.80,-5.75
20-March-2020,259.80,276.95,253.70,274.85,266.376435594941794926,179194,4638,47733059.00,40306,22.49,23.25,15.05
19-March-2020,249.00,264.90,235.80,252.55,257.700075849384180353,930792,6634,239865169.00,671040,72.09,29.10,3.55
18-March-2020,267.40,269.10,249.60,252.00,259.395453058272489323,232288,2817,60254451.00,66544,28.65,19.50,-15.40
17-March-2020,269.00,275.00,261.00,263.60,267.973061269831651871,198042,2785,53069921.00,34595,17.47,14.00,-5.40
16-March-2020,274.00,287.35,266.25,268.60,276.698988195615514333,232456,4111,64320340.00,44896,19.31,21.10,-5.40
13-March-2020,271.00,293.25,240.00,287.65,270.403405929239415430,648751,7602,175424480.00,45127,6.96,53.25,16.65
12-March-2020,296.00,296.00,267.25,273.80,277.488583761717161653,371357,7776,103047328.00,66521,17.91,28.75,-22.20
11-March-2020,304.00,312.50,293.25,296.40,301.746200070696359137,223491,3716,67437560.00,32008,14.32,19.25,-7.60
9-March-2020,308.00,308.05,298.65,300.90,301.940831812506003265,166576,2551,50296096.00,65576,39.37,9.40,-7.10
6-March-2020,307.00,312.10,303.55,309.80,309.000229476596665377,152521,2345,47129024.00,35920,23.55,8.55,2.80
5-March-2020,303.65,313.95,303.65,312.80,310.464238841043460870,160006,2672,49676141.00,38065,23.79,10.30,9.15
4-March-2020,297.00,308.40,297.00,303.65,302.904240720286508016,179262,2486,54299220.00,18734,10.45,11.40,6.65
3-March-2020,288.00,306.65,288.00,304.10,297.509919359486454255,225569,7134,67109015.00,72133,31.98,18.65,16.10
2-March-2020,288.00,295.75,278.80,282.20,288.616406169230913824,212798,3073,61416994.00,22516,10.58,16.95,-5.80
28-February-2020,290.30,294.90,285.50,286.95,290.803105509266549365,146063,2055,42475574.00,25006,17.12,9.40,-3.35
27-February-2020,296.80,301.45,292.50,299.20,296.822578856921115361,144312,2112,42835060.00,17792,12.33,8.95,2.40
26-February-2020,300.00,307.55,297.75,298.70,301.568116435347856640,182144,2969,54928823.00,26020,14.29,9.80,-1.30
25-February-2020,320.00,320.00,295.75,303.95,302.567490534078419020,453997,6480,137364733.00,30933,6.81,24.25,-16.05
24-February-2020,305.00,323.30,303.20,314.15,315.795846860117557885,349615,5684,110406965.00,55125,15.77,20.10,9.15
20-February-2020,305.80,319.05,305.00,315.00,314.740280207124673120,230972,3518,72696192.00,55379,23.98,14.05,9.20
19-February-2020,304.00,309.15,303.70,306.05,306.176971915575130126,87415,1267,26764460.00,15148,17.33,5.45,2.05
18-February-2020,303.50,304.05,295.10,300.15,298.519082224964577905,131274,1929,39187794.00,17482,13.32,8.95,-3.35
17-February-2020,307.80,311.10,302.50,303.25,306.281744105852001328,195745,2712,59953120.00,84509,43.17,8.60,-4.55
14-February-2020,306.90,309.35,301.65,307.70,306.386455691410833932,105668,1658,32375244.00,18182,17.21,7.70,0.80
13-February-2020,308.00,309.60,305.30,306.80,307.517119307718438790,55931,1225,17199740.00,14763,26.40,4.30,-1.20
12-February-2020,306.00,311.80,305.95,307.45,309.223317414836039477,78525,1291,24281761.00,18052,22.99,5.85,1.45
11-February-2020,312.95,312.95,302.80,306.00,306.936424046084274073,271329,3522,83280753.00,115991,42.75,10.15,-6.95
10-February-2020,310.00,316.65,307.60,309.65,311.119475743374860684,302371,4239,94073507.00,83833,27.73,9.05,-0.35
